product_id,product_name,category,subcategory,brand,price,mrp,discount_percent,description,rating,num_reviews,image_url,stock,is_featured,tags,category_enc,subcategory_enc,price_norm,rating_norm,discount_norm,reviews_norm,popularity_score
P005737,Maybelline Face Cream Max 199,Beauty,Face Cream,Maybelline,3265.51,4451.69,26.6,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.3,10230,https://picsum.photos/seed/beauty47/400/400,197,False,"bestseller,recommended,maybelline",1,23,0.0158535531334292,0.825,0.6161971830985916,0.409074540871444,0.5656056667697942
P005738,Biotique Face Cream Ultra 483,Beauty,Face Cream,Biotique,1741.24,2734.16,36.3,"Premium quality Face Cream by Biotique. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,24642,https://picsum.photos/seed/cosmetic47/400/400,105,False,"new arrival,face cream,recommended",1,23,0.0082206706112265,1.0,0.9577464788732394,0.9857160004801344,0.8886625719990329
P005739,LOreal Face Cream Elite 541,Beauty,Face Cream,LOreal,477.44,758.76,37.1,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,3730,https://picsum.photos/seed/skin47/400/400,417,False,"recommended,face cream,loreal",1,23,0.0018921087871665,0.6,0.9859154929577466,0.1490017204817348,0.4400379261122692
P005740,Garnier Face Cream Elite 414,Beauty,Face Cream,Garnier,2582.1,3453.33,25.2,"Premium quality Face Cream by Garnier. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,14955,https://picsum.photos/seed/skincare48/400/400,500,False,"bestseller,recommended,garnier",1,23,0.0124313325002746,0.75,0.5669014084507042,0.598127475693194,0.5943798277602236
P005741,Biotique Face Cream Ultra 212,Beauty,Face Cream,Biotique,959.98,1425.48,32.7,"Premium quality Face Cream by Biotique. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,15818,https://picsum.photos/seed/cream48/400/400,390,False,"sale,trending,biotique",1,23,0.0043084596516877,0.8,0.8309859154929579,0.63265714400032,0.6660778877240557
P005742,LOreal Face Cream Ultra 635,Beauty,Face Cream,LOreal,1795.6,2465.61,27.2,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.2,8962,https://picsum.photos/seed/beauty48/400/400,338,False,"bestseller,new arrival,sale",1,23,0.0084928818952555,0.55,0.6373239436619719,0.3583403352938823,0.4410177089021546
P005743,Mamaearth Face Cream Max 411,Beauty,Face Cream,Mamaearth,1638.04,2359.99,30.6,"Premium quality Face Cream by Mamaearth. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,500,https://picsum.photos/seed/cosmetic48/400/400,270,False,"recommended,beauty,face cream",1,23,0.0077038898071095,0.725,0.7570422535211269,0.0197655343496178,0.4104742750505352
P005744,Mamaearth Face Cream Plus 688,Beauty,Face Cream,Mamaearth,2311.96,3248.4,28.8,"Premium quality Face Cream by Mamaearth. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.8,20598,https://picsum.photos/seed/skin48/400/400,214,False,"recommended,beauty,bestseller",1,23,0.0110785886395755,0.4499999999999999,0.6936619718309859,0.8239106949945985,0.5724180390227573
P005745,Dove Face Cream Pro 494,Beauty,Face Cream,Dove,2251.51,3140.6,28.3,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.6,4091,https://picsum.photos/seed/skincare49/400/400,259,False,"trending,beauty,dove",1,23,0.0107758812790244,0.4,0.6760563380281691,0.1634457648141479,0.3186144683891772
P005746,Dove Face Cream Lite 423,Beauty,Face Cream,Dove,708.18,958.18,26.1,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,8547,https://picsum.photos/seed/cream49/400/400,170,False,"beauty,recommended,face cream",1,23,0.0030475545501698,0.8,0.5985915492957747,0.3417356859920777,0.5293962224915935
P005747,Dove Face Cream Max 342,Beauty,Face Cream,Dove,4616.26,6263.97,26.3,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,10204,https://picsum.photos/seed/beauty49/400/400,280,False,"dove,bestseller,face cream",1,23,0.0226175228152215,0.65,0.6056338028169015,0.4080342495898851,0.493657057778995
P005748,Biotique Face Cream Ultra 783,Beauty,Face Cream,Biotique,2310.95,3571.29,35.3,"Premium quality Face Cream by Biotique. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,12477,https://picsum.photos/seed/cosmetic49/400/400,128,False,"biotique,beauty,sale",1,23,0.0110735309979848,0.7749999999999999,0.9225352112676056,0.4989797143200096,0.6230231817021442
P005749,Dove Face Cream Ultra 457,Beauty,Face Cream,Dove,1139.49,1393.28,18.2,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,5877,https://picsum.photos/seed/skin49/400/400,10,False,"new arrival,bestseller,trending",1,23,0.0052073678120271,0.725,0.3204225352112676,0.2349057736166126,0.4202804010475046
P005750,Lakme Face Cream Pro 488,Beauty,Face Cream,Lakme,1451.84,2279.96,36.3,"Premium quality Face Cream by Lakme. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.2,22447,https://picsum.photos/seed/skincare/400/400,483,False,"lakme,beauty,bestseller",1,23,0.0067714810306892,0.55,0.9577464788732394,0.8978914095946864,0.6779239651891262
P005751,LOreal Face Cream Lite 376,Beauty,Face Cream,LOreal,1019.17,1337.89,23.8,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,241,https://picsum.photos/seed/cream/400/400,370,False,"bestseller,beauty,face cream",1,23,0.0046048574791652,0.725,0.517605633802817,0.0094026327371664,0.3709317665284307
P005752,Biotique Face Cream Lite 105,Beauty,Face Cream,Biotique,2506.85,2843.77,11.8,"Premium quality Face Cream by Biotique. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.0,15961,https://picsum.photos/seed/beauty/400/400,56,False,"recommended,new arrival,face cream",1,23,0.0120545131639393,0.5,0.0950704225352113,0.6383787460488937,0.4376931244973945
P005753,Biotique Face Cream Pro 419,Beauty,Face Cream,Biotique,4788.57,7430.94,35.6,"Premium quality Face Cream by Biotique. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.9,19104,https://picsum.photos/seed/cosmetic/400/400,183,False,"new arrival,beauty,trending",1,23,0.0234803765008551,0.975,0.933098591549296,0.7641339575081022,0.7974116738602303
P005754,Mamaearth Face Cream Plus 492,Beauty,Face Cream,Mamaearth,1027.18,1379.68,25.5,"Premium quality Face Cream by Mamaearth. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.9,17996,https://picsum.photos/seed/skin/400/400,18,False,"recommended,mamaearth,trending",1,23,0.0046449680822755,0.475,0.5774647887323944,0.719801544432441,0.5285502588612134
P005755,Garnier Face Cream Lite 150,Beauty,Face Cream,Garnier,2188.06,2492.07,12.2,"Premium quality Face Cream by Garnier. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.8,17539,https://picsum.photos/seed/skincare1/400/400,131,False,"garnier,bestseller,trending",1,23,0.0104581512206793,0.7,0.1091549295774647,0.7015164245988876,0.5419039880462303
P005756,Dove Face Cream Ultra 273,Beauty,Face Cream,Dove,2693.37,4117.62,34.6,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.1,6407,https://picsum.photos/seed/cream1/400/400,333,False,"face cream,bestseller,recommended",1,23,0.0129885243614577,0.525,0.8978873239436621,0.2561117112791581,0.4343221975392546
P005757,Mamaearth Face Cream Elite 356,Beauty,Face Cream,Mamaearth,1626.48,2551.16,36.2,"Premium quality Face Cream by Mamaearth. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.3,11158,https://picsum.photos/seed/beauty1/400/400,1,False,"face cream,bestseller,new arrival",1,23,0.0076460023449429,0.825,0.954225352112676,0.4462049373824671,0.6293055309007649
P005758,Lakme Face Cream Pro 790,Beauty,Face Cream,Lakme,1381.41,2012.17,31.3,"Premium quality Face Cream by Lakme. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,20000,https://picsum.photos/seed/cosmetic1/400/400,314,False,"lakme,sale,trending",1,23,0.0064187981621431,0.675,0.7816901408450704,0.7999839955187452,0.6672479195583214
P005759,Garnier Face Cream Plus 604,Beauty,Face Cream,Garnier,1229.78,1385.2,11.2,"Premium quality Face Cream by Garnier. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.5,20915,https://picsum.photos/seed/skin1/400/400,421,False,"beauty,sale,bestseller",1,23,0.0056595009399702,0.625,0.0739436619718309,0.8365942463889888,0.5538995355319207
P005760,LOreal Face Cream Plus 952,Beauty,Face Cream,LOreal,914.01,1362.87,32.9,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.5,13987,https://picsum.photos/seed/skincare2/400/400,313,False,"face cream,beauty,loreal",1,23,0.0040782618458228,0.875,0.8380281690140844,0.5593966310566958,0.6714930462219563
P005761,LOreal Face Cream Pro 439,Beauty,Face Cream,LOreal,4591.32,5936.21,22.7,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,19178,https://picsum.photos/seed/cream2/400/400,24,False,"bestseller,beauty,loreal",1,23,0.0224926341208932,0.725,0.4788732394366197,0.7670947865402312,0.6303141612045738
P005762,Dove Face Cream Ultra 474,Beauty,Face Cream,Dove,4231.43,5002.2,15.4,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.3,8530,https://picsum.photos/seed/beauty2/400/400,301,False,"new arrival,sale,dove",1,23,0.020690461217854,0.825,0.221830985915493,0.3410554955387508,0.4826440713258867
P005763,Maybelline Face Cream Elite 963,Beauty,Face Cream,Maybelline,2393.37,2859.88,16.3,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.2,12101,https://picsum.photos/seed/cosmetic2/400/400,49,False,"new arrival,sale,trending",1,23,0.011486254582048,0.55,0.2535211267605634,0.4839355019405433,0.4274055946932747
P005764,Maybelline Face Cream Pro 748,Beauty,Face Cream,Maybelline,2227.28,2611.56,14.7,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.8,12451,https://picsum.photos/seed/skin2/400/400,421,False,"face cream,trending,sale",1,23,0.0106545479565074,0.4499999999999999,0.1971830985915492,0.4979394230384508,0.3838562628521901
P005765,Maybelline Face Cream Elite 111,Beauty,Face Cream,Maybelline,3561.28,4195.78,15.1,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,22964,https://picsum.photos/seed/skincare3/400/400,160,False,"bestseller,face cream,recommended",1,23,0.0173346409089493,0.75,0.2112676056338027,0.9185772016164524,0.6531921614108288
P005766,Dove Face Cream Lite 975,Beauty,Face Cream,Dove,545.53,618.87,11.9,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,2921,https://picsum.photos/seed/cream3/400/400,359,False,"new arrival,bestseller,beauty",1,23,0.0022330739514332,0.675,0.0985915492957746,0.1166326571440003,0.3256101623947663
P005767,Biotique Face Cream Plus 814,Beauty,Face Cream,Biotique,340.97,484.33,29.6,"Premium quality Face Cream by Biotique. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.4,11824,https://picsum.photos/seed/beauty3/400/400,473,False,"beauty,bestseller,face cream",1,23,0.001208726264513,0.8500000000000001,0.7218309859154931,0.472852398671628,0.6137729874223938
P005768,Lakme Face Cream Ultra 688,Beauty,Face Cream,Lakme,2121.42,2906.36,27.0,"Premium quality Face Cream by Lakme. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.8,21595,https://picsum.photos/seed/cosmetic3/400/400,93,False,"trending,lakme,beauty",1,23,0.0101244470270131,0.7,0.6302816901408451,0.8638018645220661,0.6768729061038499
P005769,Mamaearth Face Cream Plus 650,Beauty,Face Cream,Mamaearth,2365.25,3681.76,35.8,"Premium quality Face Cream by Mamaearth. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,21182,https://picsum.photos/seed/skin3/400/400,305,False,"trending,beauty,recommended",1,23,0.011345441828058,0.7749999999999999,0.9401408450704224,0.8472772376265354,0.7475681599298507
P005770,Maybelline Face Cream Ultra 594,Beauty,Face Cream,Maybelline,918.4,1159.96,20.8,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.7,9138,https://picsum.photos/seed/skincare4/400/400,444,False,"beauty,trending,recommended",1,23,0.0041002450602615,0.425,0.4119718309859155,0.3653823070459728,0.3596795821139779
P005771,Maybelline Face Cream Elite 422,Beauty,Face Cream,Maybelline,2280.48,2913.73,21.7,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,3351,https://picsum.photos/seed/cream4/400/400,83,False,"new arrival,bestseller,maybelline",1,23,0.0109209504640561,1.0,0.4436619718309859,0.133837474492858,0.5133924118471482
P005772,Maybelline Face Cream Max 455,Beauty,Face Cream,Maybelline,1020.87,1373.3,25.7,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.8,14883,https://picsum.photos/seed/beauty4/400/400,29,False,"face cream,recommended,maybelline",1,23,0.0046133703412485,0.7,0.5845070422535211,0.5952466690673388,0.5760123905115967
P005773,LOreal Face Cream Ultra 878,Beauty,Face Cream,LOreal,3173.3,3879.98,18.2,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.4,22936,https://picsum.photos/seed/cosmetic4/400/400,494,False,"new arrival,sale,loreal",1,23,0.015391805478898,0.8500000000000001,0.3204225352112676,0.91745688792862,0.7091732910567071
P005774,Biotique Face Cream Plus 175,Beauty,Face Cream,Biotique,3906.45,5830.7,33.0,"Premium quality Face Cream by Biotique. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.3,9878,https://picsum.photos/seed/skin4/400/400,147,False,"bestseller,sale,beauty",1,23,0.0190631024414788,0.575,0.8415492957746479,0.3949905973672628,0.4944791034447391
P005775,Dove Face Cream Max 395,Beauty,Face Cream,Dove,3410.9,5044.45,32.4,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,18482,https://picsum.photos/seed/skincare5/400/400,259,False,"bestseller,trending,recommended",1,23,0.0165816031441905,0.7749999999999999,0.8204225352112676,0.7392469891569639,0.6917998264866275
P005776,Maybelline Face Cream Plus 470,Beauty,Face Cream,Maybelline,4854.86,6704.39,27.6,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.9,4942,https://picsum.photos/seed/cream5/400/400,190,False,"bestseller,face cream,trending",1,23,0.0238123280464453,0.475,0.6514084507042255,0.1974952986836314,0.3568346221449048
P005777,Mamaearth Face Cream Plus 873,Beauty,Face Cream,Mamaearth,1041.23,1323.19,21.3,"Premium quality Face Cream by Mamaearth. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,11133,https://picsum.photos/seed/beauty5/400/400,88,False,"new arrival,face cream,bestseller",1,23,0.0047153243836111,0.8,0.4295774647887325,0.4452046573040451,0.5402582497747257
P005778,LOreal Face Cream Max 530,Beauty,Face Cream,LOreal,3432.36,4267.33,19.6,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,701,https://picsum.photos/seed/cosmetic5/400/400,481,False,"beauty,new arrival,recommended",1,23,0.0166890655090776,0.65,0.369718309859155,0.0278077861801304,0.3251904716419189
P005779,Garnier Face Cream Elite 525,Beauty,Face Cream,Garnier,598.83,765.88,21.8,"Premium quality Face Cream by Garnier. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,3458,https://picsum.photos/seed/skin5/400/400,8,False,"garnier,face cream,recommended",1,23,0.002499977215575,0.725,0.4471830985915493,0.1381186732285039,0.4054190004187087
P005780,Mamaearth Face Cream Pro 832,Beauty,Face Cream,Mamaearth,198.28,235.9,15.9,"Premium quality Face Cream by Mamaearth. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.4,4588,https://picsum.photos/seed/skincare6/400/400,107,False,"new arrival,face cream,mamaearth",1,23,0.0004941966817664,0.8500000000000001,0.2394366197183098,0.1833313327731764,0.4400814594283583
P005781,Lakme Face Cream Lite 329,Beauty,Face Cream,Lakme,4313.81,5645.74,23.6,"Premium quality Face Cream by Lakme. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.0,4474,https://picsum.photos/seed/cream6/400/400,97,False,"new arrival,beauty,face cream",1,23,0.0211029844992799,0.5,0.5105633802816902,0.1787700556155723,0.3391540265077039
P005782,Dove Face Cream Max 938,Beauty,Face Cream,Dove,4882.28,7654.14,36.2,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,7563,https://picsum.photos/seed/beauty6/400/400,321,False,"beauty,face cream,recommended",1,23,0.0239496355042834,0.6,0.954225352112676,0.3023646621053895,0.4889614345537877
P005783,Dove Face Cream Pro 444,Beauty,Face Cream,Dove,1664.2,2586.58,35.7,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,21173,https://picsum.photos/seed/cosmetic6/400/400,18,False,"dove,sale,trending",1,23,0.007834887731874,0.8,0.9366197183098594,0.8469171367983035,0.756913955625885
P005784,Garnier Face Cream Max 663,Beauty,Face Cream,Garnier,2492.65,3816.09,34.7,"Premium quality Face Cream by Garnier. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,16390,https://picsum.photos/seed/skin6/400/400,414,True,"garnier,new arrival,face cream",1,23,0.011983405727714,1.0,0.9014084507042256,0.6555435521946145,0.8646515108737489
P005785,Biotique Face Cream Plus 282,Beauty,Face Cream,Biotique,1828.47,2564.89,28.7,"Premium quality Face Cream by Biotique. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.8,13856,https://picsum.photos/seed/skincare7/400/400,274,False,"bestseller,biotique,new arrival",1,23,0.0086574805874195,0.7,0.6901408450704226,0.5541551634457648,0.577475433966581
P005786,Biotique Face Cream Elite 524,Beauty,Face Cream,Biotique,2025.9,2570.56,21.2,"Premium quality Face Cream by Biotique. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.3,20020,https://picsum.photos/seed/cream7/400/400,348,False,"bestseller,new arrival,recommended",1,23,0.009646124329249,0.825,0.426056338028169,0.8007842195814827,0.6741829275577442
P005787,Mamaearth Face Cream Pro 135,Beauty,Face Cream,Mamaearth,3705.88,5384.09,31.2,"Premium quality Face Cream by Mamaearth. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.8,11186,https://picsum.photos/seed/beauty7/400/400,227,False,"recommended,mamaearth,sale",1,23,0.0180587349426248,0.7,0.7781690140845071,0.4473252510702997,0.5532891899872809
P005788,LOreal Face Cream Elite 448,Beauty,Face Cream,LOreal,3544.7,4076.75,13.1,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,11098,https://picsum.photos/seed/cosmetic7/400/400,70,False,"recommended,bestseller,new arrival",1,23,0.0172516154658072,1.0,0.1408450704225352,0.4438042651942543,0.5764582533813694
P005789,Mamaearth Face Cream Plus 999,Beauty,Face Cream,Mamaearth,891.04,1149.87,22.5,"Premium quality Face Cream by Mamaearth. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.6,7058,https://picsum.photos/seed/skin7/400/400,168,False,"face cream,new arrival,trending",1,23,0.0039632380563793,0.4,0.471830985915493,0.2821590045212659,0.3295302994697671
P005790,LOreal Face Cream Lite 646,Beauty,Face Cream,LOreal,170.26,239.38,28.9,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,14212,https://picsum.photos/seed/skincare8/400/400,260,False,"loreal,trending,new arrival",1,23,0.0003538846843696,0.75,0.6971830985915494,0.5683991517624934,0.6035171679056052
P005791,Dove Face Cream Max 607,Beauty,Face Cream,Dove,160.01,231.68,30.9,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.7,18649,https://picsum.photos/seed/cream8/400/400,200,False,"bestseller,new arrival,trending",1,23,0.0003025571335731,0.425,0.7676056338028169,0.7459288600808226,0.5462159460987105
P005792,Lakme Face Cream Pro 742,Beauty,Face Cream,Lakme,4992.04,7982.75,37.5,"Premium quality Face Cream by Lakme. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.0,18622,https://picsum.photos/seed/beauty8/400/400,148,False,"recommended,beauty,bestseller",1,23,0.0244992659409101,0.25,1.0,0.7448485575961269,0.5106969951586444
P005793,Lakme Face Cream Pro 712,Beauty,Face Cream,Lakme,948.29,1499.82,36.8,"Premium quality Face Cream by Lakme. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,22809,https://picsum.photos/seed/cosmetic8/400/400,339,True,"beauty,recommended,face cream",1,23,0.00424992120595,0.7749999999999999,0.9753521126760564,0.9123754651302364,0.8756342296969911
P005794,Dove Face Cream Elite 632,Beauty,Face Cream,Dove,1749.57,2357.06,25.8,"Premium quality Face Cream by Dove. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,24925,https://picsum.photos/seed/skin8/400/400,202,False,"recommended,dove,beauty",1,23,0.0082623836354347,0.75,0.5880281690140846,0.997039170967871,0.7371679351908675
P005795,LOreal Face Cream Pro 233,Beauty,Face Cream,LOreal,1092.23,1681.79,35.1,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,16542,https://picsum.photos/seed/skincare9/400/400,396,False,"sale,bestseller,recommended",1,23,0.0049707102461108,0.675,0.9154929577464788,0.6616252550714199,0.6388927829369688
P005796,Maybelline Face Cream Lite 477,Beauty,Face Cream,Maybelline,2219.52,3426.46,35.2,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.8,17678,https://picsum.photos/seed/cream9/400/400,426,False,"bestseller,face cream,sale",1,23,0.01061568924488,0.7,0.9190140845070424,0.7070779818349137,0.6653294063182761
P005797,Garnier Face Cream Ultra 787,Beauty,Face Cream,Garnier,890.67,1009.59,11.8,"Premium quality Face Cream by Garnier. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,22747,https://picsum.photos/seed/beauty9/400/400,207,False,"garnier,beauty,new arrival",1,23,0.0039613852569847,1.0,0.0950704225352113,0.90989477053575,0.7327237330677943
P005798,Maybelline Face Cream Lite 512,Beauty,Face Cream,Maybelline,1338.99,1781.97,24.9,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,24058,https://picsum.photos/seed/cosmetic9/400/400,186,False,"trending,new arrival,maybelline",1,23,0.0062063772153346,0.675,0.556338028169014,0.9623494578481976,0.6902730144722211
P005799,Lakme Face Cream Max 167,Beauty,Face Cream,Lakme,188.21,240.31,21.7,"Premium quality Face Cream by Lakme. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.3,21730,https://picsum.photos/seed/skin9/400/400,23,False,"face cream,new arrival,lakme",1,23,0.0004437704928376,0.825,0.4436619718309859,0.8692033769455447,0.7007704777055885
P005800,Garnier Face Cream Lite 744,Beauty,Face Cream,Garnier,1718.63,2246.55,23.5,"Premium quality Face Cream by Garnier. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,17889,https://picsum.photos/seed/skincare10/400/400,296,False,"sale,trending,bestseller",1,23,0.0081074495455183,0.6,0.5070422535211268,0.715520345696795,0.5664884590220473
P005801,Maybelline Face Cream Lite 406,Beauty,Face Cream,Maybelline,1025.36,1297.97,21.0,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,6683,https://picsum.photos/seed/cream10/400/400,130,False,"bestseller,face cream,beauty",1,23,0.0046358543122804,0.7749999999999999,0.4190140845070422,0.2671548033449366,0.4663562938467841
P005802,Maybelline Face Cream Ultra 203,Beauty,Face Cream,Maybelline,1454.04,1841.85,21.1,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,5536,https://picsum.photos/seed/beauty10/400/400,176,False,"sale,face cream,bestseller",1,23,0.0067824976757382,0.675,0.4225352112676057,0.2212619533469371,0.4108219653615689
P005803,LOreal Face Cream Lite 624,Beauty,Face Cream,LOreal,3248.21,4809.41,32.5,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,3527,https://picsum.photos/seed/cosmetic10/400/400,282,False,"trending,face cream,new arrival",1,23,0.0157669222428166,0.65,0.8239436619718311,0.1408794462449485,0.4328993554815066
P005804,Maybelline Face Cream Ultra 948,Beauty,Face Cream,Maybelline,4375.73,6389.79,31.5,"Premium quality Face Cream by Maybelline. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,20282,https://picsum.photos/seed/skin10/400/400,299,False,"maybelline,sale,beauty",1,23,0.0214130529817501,1.0,0.7887323943661971,0.8112671548033449,0.8022533633361003
P005805,Biotique Face Cream Pro 671,Beauty,Face Cream,Biotique,607.76,669.18,9.2,"Premium quality Face Cream by Biotique. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.8,11429,https://picsum.photos/seed/skincare11/400/400,7,False,"bestseller,new arrival,beauty",1,23,0.0025446947793421,0.95,0.0035211267605633,0.4570479734325611,0.5404949597154809
P005806,Garnier Face Cream Lite 804,Beauty,Face Cream,Garnier,3182.31,4638.5,31.4,"Premium quality Face Cream by Garnier. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,13162,https://picsum.photos/seed/cream11/400/400,465,False,"sale,beauty,face cream",1,23,0.0154369236479396,0.75,0.7852112676056339,0.5263873884687712,0.6020172761049151
P005807,LOreal Face Cream Max 238,Beauty,Face Cream,LOreal,940.62,1228.42,23.4,"Premium quality Face Cream by LOreal. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.2,10499,https://picsum.photos/seed/beauty11/400/400,354,False,"bestseller,new arrival,trending",1,23,0.0042115131752564,0.3,0.5035211267605634,0.4198375545152643,0.3424713130944269
